Subject ID,Raters Group,Completed by,Rater Name,"Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Listens to patients and their families’ concerns and responds to them thoroughly. _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats patients with dignity irrespective of their religion, culture, age, race, sexual orientation, gender and socio-economic status._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Respects patients’ confidentiality (i.e. does not discuss confidential patient information in areas where others can overhear the conversation like hallways, elevators, coffee shops etc.)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Takes time to explain to patients their medical condition, treatment options, methods utilized and outcomes._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats healthcare workers with dignity irrespective of their religion, culture, age, race, sexual orientation and gender. _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Uses respectful language with other healthcare workers (i.e: avoids abusive language, offensive comments, racial or ethnic slurs, threats of violence and foul or rude intimidating language). _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Responds in timely fashion to phone calls and paging regarding patient care._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Arrives on time to scheduled appointments (i.e. clinic, OR, rounds, shift etc…)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Receptive to the suggestions and concerns of other healthcare coworkers (both physician and non-physician health providers)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Communicates directly and clearly with healthcare workers (both physician and non-physician health providers) about patient care._First Scale","Q2_Comments
",Fillout Date (mm/dd/yy)
PHYS_8f59f6be6839,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,,,,,,,,,,,D/A,06/15/23 05:12 PM
PHYS_128eb7334060,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 05:11 PM
PHYS_5a6d025ce91f,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 05:13 PM
PHYS_ef6863b21a42,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 05:13 PM
PHYS_f30aea089ea3,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 05:15 PM
PHYS_df5f76dbc953,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:47 AM
PHYS_343af737a77c,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,,,,,,,,,,,D/A,06/25/23 10:48 AM
PHYS_92df458d73ce,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:48 AM
PHYS_8a41b9458bd0,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 10:46 AM
PHYS_c01b77b1fef3,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 05:15 PM
PHYS_77649ca0900b,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 05:14 PM
PHYS_b7c50165ca33,Hospital Staff,PHYS_e78cf8f9d8db,PHYS_d831ef7d3e5e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 05:10 PM
PHYS_749615a95136,Head of Division,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Most of the time,Always,Always,Most of the time,Always,Always,Always,Always,Always,Always,Professional behaviour ,08/08/2023 10:55
PHYS_17b1b91e9add,Head of Division,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,Professional behaviour,08/08/2023 10:58
PHYS_4bf042862ce8,Head of Division,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Most of the time,Always,Always,Always,Always,Most of the time,Always,Always,Always,Most of the time,Professional behaviour,08/08/2023 10:59
PHYS_a54560881f80,Head of Division,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Most of the time,Always,Always,Most of the time,Always,Most of the time,Always,Always,Sometimes,Sometimes,Professional behaviour,08/08/2023 11:04
PHYS_674ccaddbf58,Head of Division,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Most of the time,Always,Always,Always,Always,Sometimes,Most of the time,Always,Always,Most of the time,Professional behaviour,08/08/2023 11:10
PHYS_22a4caf9c4c7,Head of Division,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Professional behaviour,08/08/2023 11:10
PHYS_8577099393e3,Head of Division,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Professional behaviour,08/08/2023 11:11
PHYS_8b430a0c69bc,Head of Division,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,Professional behaviour,08/08/2023 11:12
PHYS_8f940181e2b7,Head of Division,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Professional behaviour,08/08/2023 11:13
PHYS_af8e43e0ecda,Head of Division,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Professional behaviour,08/08/2023 11:13
PHYS_719ec762a045,Faculty Self-Evaluation,PHYS_719ec762a045,PHYS_e3d1b5eda4d1,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Professional behaviour ,08/08/2023 11:14
PHYS_753edaf7505f,Hospital Staff,PHYS_7d14860d0133,PHYS_2964f7e512b2,Always,Most of the time,Always,Always,Always,Always,Most of the time,Most of the time,Always,Most of the time,D/A,06/16/23 11:56 AM
PHYS_78f68b679b71,Hospital Staff,PHYS_7d14860d0133,PHYS_2964f7e512b2,Most of the time,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/26/23 09:45 AM
PHYS_32af8107edf8,Hospital Staff,PHYS_7d14860d0133,PHYS_2964f7e512b2,Always,Always,Always,Most of the time,Always,Always,Most of the time,Most of the time,Always,Always,D/A,06/26/23 09:46 AM
PHYS_f6151b43d937,Hospital Staff,PHYS_7d14860d0133,PHYS_2964f7e512b2,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,D/A,06/26/23 09:47 AM
PHYS_4fc218f3c90d,Hospital Staff,PHYS_7d14860d0133,PHYS_2964f7e512b2,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,D/A,06/26/23 09:48 AM
PHYS_b82dd668e107,Hospital Staff,PHYS_7d14860d0133,PHYS_2964f7e512b2,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,D/A,06/26/23 09:49 AM
PHYS_521a6b7dc394,Hospital Staff,PHYS_7d14860d0133,PHYS_2964f7e512b2,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,D/A,06/26/23 09:50 AM
PHYS_9886ce9b1b67,Hospital Staff,PHYS_85d399d1e320,PHYS_b56e2058cdb8,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 08:08 AM
PHYS_2ec86dde8211,Faculty Self-Evaluation,PHYS_2ec86dde8211,PHYS_182fdbe2c448,Always,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,D/A,07/26/23 10:24 AM
PHYS_9886ce9b1b67,Hospital Staff,PHYS_d2954f503660,PHYS_e2f1f5526bf8,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Always,D/A,08/17/23 07:56 PM
PHYS_82ab3ac2654c,Faculty Self-Evaluation,PHYS_82ab3ac2654c,PHYS_82ab3ac2654c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/15/23 09:54 AM
PHYS_bd9d261c765d,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 01:27 PM
PHYS_645df9a1917f,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,Always,Always,Always,none,08/01/2023 20:51
PHYS_14f9b9c484ab,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Sometimes,Always,Always,Sometimes,Most of the time,Most of the time,Always,Always,Always,Always,provides excellent feedback for fellows during echo reading,08/01/2023 20:53
PHYS_d405cd7aa8ea,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,none,08/01/2023 20:54
PHYS_b55c7f237e30,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Always,Always,Always,Most of the time,Always,Always,Always,Always,Most of the time,Always,none,08/01/2023 20:55
PHYS_d4c23ee697dc,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Most of the time,Most of the time,Most of the time,Most of the time,Always,Most of the time,Most of the time,Always,,Most of the time,none,08/01/2023 20:56
PHYS_2f693cd39f3a,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Always,Most of the time,Always,Always,Most of the time,Always,Most of the time,Always,Always,Always,none,08/01/2023 20:56
PHYS_727b93c1b6a7,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Most of the time,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,Hardly ever,Sometimes,Hardly ever,none,08/01/2023 20:59
PHYS_0c1628118176,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Always,Always,Always,Most of the time,Always,Always,Most of the time,Always,Most of the time,Always,none,08/01/2023 20:59
PHYS_cba2ea3a0d88,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,none,08/01/2023 21:00
PHYS_7d4639603244,Medical Staff,PHYS_28b807520420,PHYS_34bbbfbc6c19,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,none,08/01/2023 21:00
PHYS_a261be663815,Faculty Self-Evaluation,PHYS_a261be663815,PHYS_a261be663815,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 07:08 PM
PHYS_dc16685e7615,Hospital Staff,PHYS_b24dfd1c1255,PHYS_45b7607b3768,Always,Always,Always,Always,Always,Always,Most of the time,,Most of the time,Always,D/A,07/25/23 09:01 AM
PHYS_75f2f98bdf72,Hospital Staff,PHYS_b24dfd1c1255,PHYS_45b7607b3768,Always,Always,Always,Always,Always,Always,Most of the time,,Always,Always,D/A,07/25/23 09:08 AM
PHYS_7936c3398396,Hospital Staff,PHYS_b24dfd1c1255,PHYS_45b7607b3768,Always,Always,Always,Always,Always,Always,Most of the time,,Always,Always,D/A,07/25/23 09:09 AM
PHYS_9559b23f8d4b,Hospital Staff,PHYS_b24dfd1c1255,PHYS_45b7607b3768,Always,Always,Always,Always,Always,Always,Most of the time,,Always,Always,D/A,07/25/23 09:09 AM
PHYS_05d7d01a4662,Hospital Staff,PHYS_b24dfd1c1255,PHYS_45b7607b3768,Always,Always,Always,Always,Always,Always,Sometimes,,Always,Always,D/A,07/25/23 09:10 AM
PHYS_3ed9f4f595ea,Hospital Staff,PHYS_b24dfd1c1255,PHYS_45b7607b3768,Always,Always,Always,Always,Always,Always,Always,,Always,Always,D/A,07/25/23 09:11 AM
PHYS_155ddef11442,Hospital Staff,PHYS_b24dfd1c1255,PHYS_45b7607b3768,Always,Always,Always,Always,Always,Always,Always,,Always,Always,D/A,07/25/23 09:12 AM
PHYS_f24b5ac4ffcc,Hospital Staff,PHYS_b24dfd1c1255,PHYS_45b7607b3768,Always,Always,Always,Always,Always,Always,Always,,Always,Always,D/A,07/25/23 09:12 AM
PHYS_747c833974d5,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Most of the time,Always,Always,Always,Most of the time,Most of the time,Always,Always,Always,Always,D/A,08/08/2023 15:27
PHYS_d7f2fcf5aab1,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/08/2023 15:28
PHYS_68bd26c55254,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/08/2023 15:29
PHYS_3046138e37d2,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,,,,,,,,,,,D/A,08/14/23 05:20 PM
PHYS_dbfb1f920bb7,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,,,,,,,,,,,D/A,08/14/23 05:21 PM
PHYS_c095cef8c27f,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/14/23 05:21 PM
PHYS_1ebf0ed0a490,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Sometimes,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/14/23 05:22 PM
PHYS_619b3b7381eb,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Hardly ever,Hardly ever,Hardly ever,Hardly ever,Hardly ever,Hardly ever,Hardly ever,Hardly ever,Hardly ever,Hardly ever,D/A,08/14/23 05:22 PM
PHYS_71323b62398a,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,Always,,Always,Always,D/A,08/14/23 05:23 PM
PHYS_3847a8e22a9f,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,,,,,,,,,,,D/A,08/14/23 05:23 PM
PHYS_5d72b8a63454,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,,,,,,,,,,,D/A,08/14/23 05:23 PM
PHYS_d8b8b891ffc9,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/14/23 05:24 PM
PHYS_7f419d915c8d,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,,,,,,,,,,,D/A,08/14/23 05:24 PM
PHYS_7f033bc1f792,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/14/23 05:25 PM
PHYS_08e98486b3ce,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/14/23 05:25 PM
PHYS_f86cd3aa057e,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,Always,Most of the time,Always,Most of the time,Most of the time,Always,Always,Most of the time,Always,Most of the time,D/A,08/14/23 05:25 PM
PHYS_58f39c63da09,Medical Staff,PHYS_ddb1587aaaff,PHYS_64c31717c032,,,,,,,,,,,D/A,08/14/23 05:26 PM
PHYS_386184a463dd,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Always,Always,Most of the time,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:19
PHYS_275b50e0b410,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:19
PHYS_a8a3ba9e79e5,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:20
PHYS_128eb7334060,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Always,Most of the time,Most of the time,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,Always,D/A,07/11/2023 11:21
PHYS_8f59f6be6839,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:21
PHYS_5a6d025ce91f,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:21
PHYS_ef6863b21a42,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:22
PHYS_f30aea089ea3,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:23
PHYS_df5f76dbc953,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:24
PHYS_343af737a77c,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:25
PHYS_92df458d73ce,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,D/A,07/11/2023 11:25
PHYS_8a41b9458bd0,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:26
PHYS_77649ca0900b,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/11/2023 11:26
PHYS_c01b77b1fef3,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Always,Always,Always,Most of the time,Always,Always,Most of the time,Always,Always,Always,D/A,07/11/2023 11:27
PHYS_b7c50165ca33,Medical Staff,PHYS_5378c7752fce,PHYS_20b85f99b1cf,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Always,Always,Most of the time,Most of the time,D/A,07/11/2023 11:27
PHYS_747c833974d5,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Sometimes,,,Sometimes,Hardly ever,Hardly ever,Sometimes,Sometimes,Hardly ever,Hardly ever,D/A,07/11/2023 10:43
PHYS_d7f2fcf5aab1,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,,Always,Always,,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:46
PHYS_68bd26c55254,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:46
PHYS_3046138e37d2,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:47
PHYS_dbfb1f920bb7,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,,,,,,,,,,,D/A,08/01/2023 10:47
PHYS_c095cef8c27f,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:48
PHYS_1ebf0ed0a490,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:48
PHYS_619b3b7381eb,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:49
PHYS_71323b62398a,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:49
PHYS_3847a8e22a9f,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,,,,,Always,Always,Always,,,Always,D/A,08/01/2023 10:50
PHYS_5d72b8a63454,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:50
PHYS_d8b8b891ffc9,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:51
PHYS_7f419d915c8d,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,,,,,,,,,,,D/A,08/01/2023 10:51
PHYS_7f033bc1f792,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:51
PHYS_08e98486b3ce,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:52
PHYS_f86cd3aa057e,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 10:52
PHYS_58f39c63da09,Medical Staff,PHYS_ac7152a02f1f,PHYS_1f1f50db3f6c,,,,,,,,,,,D/A,08/01/2023 10:52
PHYS_dfc6899e9a0d,Faculty Self-Evaluation,PHYS_dfc6899e9a0d,PHYS_9497e385530c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/23 01:56 PM
PHYS_bd9d261c765d,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:14 AM
PHYS_645df9a1917f,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:15 AM
PHYS_14f9b9c484ab,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:15 AM
PHYS_d405cd7aa8ea,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:18 AM
PHYS_b55c7f237e30,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:17 AM
PHYS_d4c23ee697dc,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:18 AM
PHYS_2f693cd39f3a,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:29 AM
PHYS_727b93c1b6a7,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:30 AM
PHYS_0c1628118176,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:30 AM
PHYS_cba2ea3a0d88,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:17 AM
PHYS_7d4639603244,Medical Staff,PHYS_e41c2ca96c5a,PHYS_6a9492cd9dae,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/17/23 11:16 AM
PHYS_1d0fc2c6d865,Medical Staff,PHYS_166d2c7389a7,PHYS_2b584b7a26e9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/26/23 05:52 PM
PHYS_0f6500b55151,Medical Staff,PHYS_166d2c7389a7,PHYS_2b584b7a26e9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/26/23 05:50 PM
PHYS_d8f8cc7a2c53,Medical Staff,PHYS_166d2c7389a7,PHYS_2b584b7a26e9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/26/23 05:50 PM
PHYS_4b557f2781cb,Medical Staff,PHYS_166d2c7389a7,PHYS_2b584b7a26e9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/26/23 05:51 PM
PHYS_a7c9ab176f48,Medical Staff,PHYS_166d2c7389a7,PHYS_2b584b7a26e9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 01:47 PM
PHYS_11bed525f8a2,Medical Staff,PHYS_166d2c7389a7,PHYS_2b584b7a26e9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 01:40 PM
PHYS_ded69ffc7130,Medical Staff,PHYS_166d2c7389a7,PHYS_2b584b7a26e9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 01:39 PM
PHYS_abc008f2ef9c,Medical Staff,PHYS_892ff6fdedcf,PHYS_f5a4167852cd,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:16 AM
PHYS_088c3a358426,Medical Staff,PHYS_892ff6fdedcf,PHYS_f5a4167852cd,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:14 AM
PHYS_ec334b6ce571,Medical Staff,PHYS_892ff6fdedcf,PHYS_f5a4167852cd,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:16 AM
PHYS_72576b499f11,Medical Staff,PHYS_892ff6fdedcf,PHYS_f5a4167852cd,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:15 AM
PHYS_23f15da80bc1,Medical Staff,PHYS_892ff6fdedcf,PHYS_f5a4167852cd,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:17 AM
PHYS_81a7aa72e7dc,Hospital Staff,PHYS_136727439e28,PHYS_4785cbf18e6d,,Never,Always,,Never,Always,,Always,Always,Always,D/A,07/25/23 09:00 AM
PHYS_ed3fe1ca099a,Hospital Staff,PHYS_136727439e28,PHYS_4785cbf18e6d,Always,Never,Never,,Sometimes,Always,,Always,Most of the time,Most of the time,D/A,07/25/23 09:04 AM
